,block_id,previous_solution,timeout,solver_time_in_sec,outcome,initial_n_instrs,model_found,shown_optimal,initial_length,saved_length,checker,reason,solution_found,optimized_n_instrs,optimized_length
605,babyadd_tester.wasm_function_10_block_1,i32.const[0],10,0.11,optimal,1,True,True,1,0,True,,i32.const_0,1.0,1.0
606,montgomery2edwards.wasm_function_13_block_0_43,"i64.store32[2,40] local.get[local_index(4)] i64.const[32] i64.shr_u local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(13)] local.get[local_index(20)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)]",10,180.01,no_model,20,False,False,20,0,True,,,,
607,escalarmulw4table_test.wasm_function_9_block_16,i32.const[1],10,0.11,optimal,1,True,True,1,0,True,,i32.const_0,1.0,1.0
608,escalarmulw4table.wasm_function_14_block_0_13,i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(7)] local.get[local_index(9)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u,10,172.06,optimal,20,True,True,20,3,True,,i64.add_0 TEE1 i64.const_0 i64.shr_u_1 GET2 i64.add_2 TEE2 local.get_0 local.get_1 i64.mul_0 i64.const_1 GET1 i64.and_0 i64.add_1 TEE1 i64.const_0 i64.shr_u_0,17.0,17.0
609,lessthan.wasm_function_13_block_0_12,"i64.add local.set[local_index(4)] local.get[local_index(3)] i64.const[4294967295] i64.and local.get[local_index(0)] i64.load32_u[2,16] local.tee[local_index(13)] local.get[local_index(6)] i64.mul i64.add local.set[local_index(3)] local.get[local_index(4)] local.get[local_index(3)] i64.const[32] i64.shr_u i64.add local.set[local_index(4)] local.get[local_index(2)] local.get[local_index(3)]",10,180.01,no_model,20,False,False,20,0,True,,,,
610,escalarmulw4table.wasm_function_11_block_0_0,"local.get[local_index(0)] i64.load32_u[2,0] local.get[local_index(1)] i64.load32_u[2,0] i64.add local.set[local_index(3)] local.get[local_index(2)] local.get[local_index(3)] i64.store32[2,0] local.get[local_index(0)] i64.load32_u[2,4] local.get[local_index(1)] i64.load32_u[2,4] i64.add local.get[local_index(3)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)]",10,55.2,optimal,20,True,True,20,1,True,,local.get_1 i64.load32_u_3 local.get_0 i64.load32_u_1 i64.add_0 TEE1 i64.const_0 i64.shr_u_0 local.get_2 GET1 i64.store32_8 local.get_0 i64.load32_u_10 local.get_1 i64.load32_u_12 i64.add_1 i64.add_2 SET1 local.get_2,19.0,19.0
611,sum_test.wasm_function_13_block_0_45,local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(19)] local.get[local_index(14)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add,10,152.64,optimal,20,True,True,20,3,True,,TEE2 i64.const_0 i64.shr_u_1 GET1 i64.add_1 TEE1 local.get_0 local.get_1 i64.mul_0 GET2 i64.const_1 i64.and_0 i64.add_0 TEE2 i64.const_0 i64.shr_u_0 i64.add_2,17.0,17.0
612,sum_test.wasm_function_14_block_0_13,i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(7)] local.get[local_index(9)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u,10,180.01,no_model,20,False,False,20,0,True,,,,
613,sum_test.wasm_function_13_block_0_3,"local.get[local_index(3)] i64.const[32] i64.shr_u local.set[local_index(4)] local.get[local_index(3)] i64.const[4294967295] i64.and local.get[local_index(5)] local.get[local_index(1)] i64.load32_u[2,8] local.tee[local_index(10)] i64.mul i64.add local.set[local_index(3)] local.get[local_index(4)] local.get[local_index(3)] i64.const[32] i64.shr_u i64.add local.set[local_index(4)]",10,144.9,optimal,20,True,True,20,3,True,,GET1 i64.const_1 i64.shr_u_1 GET1 i64.const_0 i64.and_0 local.get_0 i64.load32_u_9 TEE3 local.get_1 i64.mul_0 i64.add_0 TEE1 i64.const_1 i64.shr_u_0 i64.add_1 SET2,17.0,17.0
614,babyadd_tester.wasm_function_14_block_0_27,i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(7)] local.get[local_index(12)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and,10,180.01,no_model,20,False,False,20,0,True,,,,
615,lesseqthan.wasm_function_6_block_1,"local.get[local_index(0)] i64.load[3,16] i64.eqz",10,0.18,optimal,3,True,True,3,0,True,,local.get_0 i64.load_1 i64.eqz_0,3.0,3.0
616,lessthan.wasm_function_13_block_0_0,"local.get[local_index(3)] i64.const[4294967295] i64.and local.get[local_index(0)] i64.load32_u[2,0] local.tee[local_index(5)] local.get[local_index(1)] i64.load32_u[2,0] local.tee[local_index(6)] i64.mul i64.add local.set[local_index(3)] local.get[local_index(4)] local.get[local_index(3)] i64.const[32] i64.shr_u i64.add local.set[local_index(4)] local.get[local_index(2)] local.get[local_index(3)]",10,180.01,no_model,20,False,False,20,0,True,,,,
617,sum_test.wasm_function_13_block_0_38,local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(19)] local.get[local_index(10)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add,10,61.91,optimal,20,True,True,20,3,True,,TEE2 i64.const_0 i64.shr_u_1 GET1 i64.add_1 TEE1 i64.const_1 GET2 i64.and_0 local.get_1 local.get_0 i64.mul_0 i64.add_0 TEE2 i64.const_0 i64.shr_u_0 i64.add_2,17.0,17.0
618,escalarmulw4table.wasm_function_6_block_13,i32.const[0],10,0.1,optimal,1,True,True,1,0,True,,i32.const_0,1.0,1.0
619,greatereqthan.wasm_function_6_block_0,"local.get[local_index(0)] i64.load[3,24] i64.eqz",10,0.18,optimal,3,True,True,3,0,True,,local.get_0 i64.load_1 i64.eqz_0,3.0,3.0
620,lesseqthan.wasm_function_13_block_0_1,"i64.store32[2,0] local.get[local_index(4)] i64.const[32] i64.shr_u local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(5)] local.get[local_index(1)] i64.load32_u[2,4] local.tee[local_index(8)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add",10,180.01,no_model,20,False,False,20,0,True,,,,
621,escalarmulw4table.wasm_function_13_block_0_33,i64.add local.set[local_index(4)] local.get[local_index(3)] i64.const[4294967295] i64.and local.get[local_index(17)] local.get[local_index(10)] i64.mul i64.add local.set[local_index(3)] local.get[local_index(4)] local.get[local_index(3)] i64.const[32] i64.shr_u i64.add local.set[local_index(4)] local.get[local_index(3)] i64.const[4294967295] i64.and local.get[local_index(19)],10,106.53,optimal,20,True,True,20,3,True,,i64.add_1 i64.const_0 GET1 i64.and_0 local.get_1 local.get_0 i64.mul_0 i64.add_0 TEE1 i64.const_1 i64.shr_u_0 i64.add_2 SET2 GET1 i64.const_0 i64.and_1 local.get_2,17.0,17.0
622,greatereqthan.wasm_function_6_block_1,"local.get[local_index(0)] i64.load[3,16] i64.eqz",10,0.17,optimal,3,True,True,3,0,True,,local.get_0 i64.load_1 i64.eqz_0,3.0,3.0
623,babyadd_tester.wasm_function_14_block_0_22,i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(7)] local.get[local_index(11)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(8)],10,139.38,optimal,20,True,True,20,3,True,,i64.add_1 local.get_0 local.get_2 i64.mul_0 i64.const_0 GET1 i64.and_0 i64.add_0 TEE1 i64.const_1 i64.shr_u_0 i64.add_2 SET2 i64.const_0 GET1 i64.and_1 local.get_1,17.0,17.0
624,montgomerydouble.wasm_function_8_block_11,i32.const[0],10,0.11,optimal,1,True,True,1,0,True,,i32.const_0,1.0,1.0
625,lesseqthan.wasm_function_10_block_10,i32.const[1],10,0.11,optimal,1,True,True,1,0,True,,i32.const_0,1.0,1.0
626,montgomery2edwards.wasm_function_9_block_9,"local.get[local_index(0)] i64.load[3,16] local.get[local_index(1)] i64.load[3,16] i64.gt_u",10,0.33,optimal,5,True,True,5,0,True,,local.get_0 i64.load_1 local.get_1 i64.load_3 i64.gt_u_0,5.0,5.0
627,mux1_1.wasm_function_9_block_18,"local.get[local_index(0)] i64.load[3,0] local.get[local_index(1)] i64.load[3,0] i64.gt_u",10,0.59,optimal,5,True,True,5,0,True,,local.get_0 i64.load_1 local.get_1 i64.load_3 i64.gt_u_0,5.0,5.0
628,greaterthan.wasm_function_6_block_2,"local.get[local_index(0)] i64.load[3,8] i64.eqz",10,0.2,optimal,3,True,True,3,0,True,,local.get_0 i64.load_1 i64.eqz_0,3.0,3.0
629,lesseqthan.wasm_function_17_block_0,"local.get[local_index(0)] local.set[local_index(3)] local.get[local_index(3)] i64.load32_u[0,0] local.get[local_index(1)] i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.store32[0,0] local.get[local_index(2)] i64.const[32] i64.shr_u local.set[local_index(2)]",10,5.32,optimal,14,True,True,14,2,True,,local.get_0 local.get_0 TEE2 i64.load32_u_3 local.get_1 i64.add_0 TEE1 GET1 i64.const_0 i64.shr_u_0 SET1 i64.store32_9,12.0,12.0
630,mux1_1.wasm_function_15_block_0,local.get[local_index(0)] local.get[local_index(0)] local.get[local_index(1)] call[function_index(13)],10,0.27,optimal,4,True,True,4,0,True,,local.get_0 local.get_0 local.get_1 call[function_index(13)]_3,4.0,4.0
631,lessthan.wasm_function_13_block_0_1,"i64.store32[2,0] local.get[local_index(4)] i64.const[32] i64.shr_u local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(5)] local.get[local_index(1)] i64.load32_u[2,4] local.tee[local_index(8)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add",10,180.01,no_model,20,False,False,20,0,True,,,,
632,escalarmulw4table_test3.wasm_function_14_block_0_37,local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(9)] local.get[local_index(12)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(10)] local.get[local_index(11)],10,180.01,no_model,20,False,False,20,0,True,,,,
633,sum_test.wasm_function_8_block_1,"local.get[local_index(0)] i64.load[3,16] local.get[local_index(1)] i64.load[3,16] i64.eq",10,0.33,optimal,5,True,True,5,0,True,,local.get_0 i64.load_1 local.get_1 i64.load_3 i64.eq_0,5.0,5.0
634,lesseqthan.wasm_function_14_block_0_46,local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and i64.const[1] i64.shl local.set[local_index(2)] local.get[local_index(3)] i64.const[1] i64.shl local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)],10,168.16,optimal,20,True,True,20,3,True,,GET1 i64.const_2 i64.shr_u_1 i64.add_0 i64.const_0 i64.shl_1 GET1 i64.const_1 i64.and_0 i64.const_0 i64.shl_0 TEE1 i64.const_2 i64.shr_u_0 i64.add_1 SET2 GET1,17.0,17.0
635,escalarmulw4table.wasm_function_14_block_0_26,"i64.const[32] i64.shr_u local.set[local_index(5)] i64.const[0] local.set[local_index(2)] i64.const[0] local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(6)] local.get[local_index(0)] i64.load32_u[2,28] local.tee[local_index(13)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32]",10,21.33,optimal,20,True,True,20,8,True,,i64.const_0 i64.shr_u_0 SET3 i64.const_1 TEE2 local.get_0 i64.load32_u_12 TEE4 local.get_1 i64.mul_0 TEE1 i64.const_0,12.0,12.0
636,escalarmulw4table_test.wasm_function_14_block_0_39,i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(4)] i64.const[4294967295] i64.and i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.get[local_index(5)] i64.add local.set[local_index(3)] local.get[local_index(1)],10,152.16,optimal,20,True,True,20,3,True,,i64.shr_u_1 i64.add_1 i64.const_0 local.get_1 i64.and_0 GET1 i64.const_0 i64.and_1 i64.add_0 TEE1 i64.const_1 i64.shr_u_0 i64.add_2 local.get_2 i64.add_3 SET2 local.get_0,17.0,17.0
637,montgomerydouble.wasm_function_11_block_0_1,"local.get[local_index(3)] i64.store32[2,4] local.get[local_index(0)] i64.load32_u[2,8] local.get[local_index(1)] i64.load32_u[2,8] i64.add local.get[local_index(3)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] local.get[local_index(3)] i64.store32[2,8] local.get[local_index(0)] i64.load32_u[2,12] local.get[local_index(1)] i64.load32_u[2,12] i64.add",10,41.09,optimal,20,True,True,20,1,True,,GET1 i64.store32_1 local.get_1 local.get_2 local.get_0 i64.load32_u_3 local.get_1 i64.load32_u_5 i64.add_1 GET1 i64.const_0 i64.shr_u_0 i64.add_2 TEE1 i64.store32_14 i64.load32_u_18 local.get_0 i64.load32_u_16 i64.add_0,19.0,19.0
638,montgomerydouble.wasm_function_14_block_0_29,local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and i64.const[1] i64.shl local.set[local_index(2)] local.get[local_index(3)] i64.const[1] i64.shl local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)],10,137.88,optimal,20,True,True,20,3,True,,GET1 i64.const_2 i64.shr_u_1 i64.add_0 i64.const_0 i64.shl_1 GET1 i64.const_1 i64.and_0 i64.const_0 i64.shl_0 TEE1 i64.const_2 i64.shr_u_0 i64.add_1 SET2 GET1,17.0,17.0
639,greatereqthan.wasm_function_10_block_12,"local.get[local_index(0)] i64.load[3,8] local.get[local_index(1)] i64.load[3,8] i64.lt_u",10,0.32,optimal,5,True,True,5,0,True,,local.get_0 i64.load_1 local.get_1 i64.load_3 i64.lt_u_0,5.0,5.0
640,escalarmulw4table.wasm_function_10_block_13,i32.const[0],10,0.11,optimal,1,True,True,1,0,True,,i32.const_0,1.0,1.0
641,sum_test.wasm_function_18_block_4,local.get[local_index(3)] local.set[local_index(4)],10,0.13,optimal,2,True,True,2,0,True,,local.get_0 SET1,2.0,2.0
642,sum_test.wasm_function_11_block_0_4,"i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] local.get[local_index(3)] i64.store32[2,24] local.get[local_index(0)] i64.load32_u[2,28] local.get[local_index(1)] i64.load32_u[2,28] i64.add local.get[local_index(3)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] local.get[local_index(3)] i64.store32[2,28]",10,86.58,optimal,20,True,True,20,1,True,,i64.const_0 i64.shr_u_0 i64.add_0 SET1 local.get_2 local.get_2 GET1 i64.store32_6 local.get_0 i64.load32_u_8 local.get_1 i64.load32_u_10 i64.add_1 GET1 i64.const_0 i64.shr_u_1 i64.add_2 TEE1 i64.store32_19,19.0,19.0
643,babyadd_tester.wasm_function_14_block_0_19,i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and i64.const[1] i64.shl local.set[local_index(2)] local.get[local_index(3)] i64.const[1] i64.shl local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and,10,180.01,no_model,20,False,False,20,0,True,,,,
644,mux1_1.wasm_function_13_block_0_44,i64.const[4294967295] i64.and local.get[local_index(15)] local.get[local_index(18)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(17)] local.get[local_index(16)] i64.mul i64.add,10,180.01,no_model,20,False,False,20,0,True,,,,
645,montgomerydouble.wasm_function_13_block_0_45,local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(19)] local.get[local_index(14)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add,10,87.28,optimal,20,True,True,20,3,True,,TEE2 i64.const_0 i64.shr_u_1 GET1 i64.add_1 TEE1 i64.const_1 GET2 i64.and_0 local.get_1 local.get_0 i64.mul_0 i64.add_0 TEE2 i64.const_0 i64.shr_u_0 i64.add_2,17.0,17.0
646,escalarmulw4table_test.wasm_function_14_block_0_26,"i64.const[32] i64.shr_u local.set[local_index(5)] i64.const[0] local.set[local_index(2)] i64.const[0] local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(6)] local.get[local_index(0)] i64.load32_u[2,28] local.tee[local_index(13)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32]",10,34.43,optimal,20,True,True,20,8,True,,i64.const_0 i64.shr_u_0 SET3 i64.const_1 TEE2 local.get_1 local.get_0 i64.load32_u_12 TEE4 i64.mul_0 TEE1 i64.const_0,12.0,12.0
647,babyadd_tester.wasm_function_13_block_0_36,local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(13)] local.get[local_index(16)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)],10,159.48,optimal,20,True,True,20,3,True,,GET2 i64.const_1 i64.shr_u_1 i64.add_1 local.get_1 local.get_0 i64.mul_0 i64.const_0 GET2 i64.and_0 i64.add_0 TEE2 i64.const_1 i64.shr_u_0 i64.add_2 SET1 GET2,17.0,17.0
648,mux1_1.wasm_function_13_block_0_19,local.get[local_index(16)] i64.mul i64.add local.set[local_index(3)] local.get[local_index(4)] local.get[local_index(3)] i64.const[32] i64.shr_u i64.add local.set[local_index(4)] local.get[local_index(3)] i64.const[4294967295] i64.and local.get[local_index(9)] local.get[local_index(14)] i64.mul i64.add local.set[local_index(3)] local.get[local_index(4)] local.get[local_index(3)],10,180.01,no_model,20,False,False,20,0,True,,,,
649,sum_test.wasm_function_14_block_0_2,"i64.const[32] i64.shr_u local.set[local_index(5)] i64.const[0] local.set[local_index(2)] i64.const[0] local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(6)] local.get[local_index(0)] i64.load32_u[2,4] local.tee[local_index(7)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32]",10,27.11,optimal,20,True,True,20,8,True,,i64.const_0 i64.shr_u_0 SET3 i64.const_1 TEE2 local.get_1 local.get_0 i64.load32_u_12 TEE4 i64.mul_0 TEE1 i64.const_0,12.0,12.0
650,greatereqthan.wasm_function_14_block_0_12,"local.get[local_index(2)] i64.store32[2,12] local.get[local_index(3)] local.set[local_index(4)] local.get[local_index(4)] i64.const[32] i64.shr_u local.set[local_index(5)] i64.const[0] local.set[local_index(2)] i64.const[0] local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(6)] local.get[local_index(0)] i64.load32_u[2,16] local.tee[local_index(10)] i64.mul",10,102.78,optimal,20,True,True,20,5,True,,GET1 GET2 TEE3 i64.const_1 i64.shr_u_0 SET4 i64.store32_1 i64.const_0 TEE1 TEE2 local.get_1 local.get_0 i64.load32_u_17 TEE5 i64.mul_0,15.0,15.0
651,escalarmulw4table.wasm_function_14_block_0_48,local.get[local_index(4)] i64.const[32] i64.shr_u local.set[local_index(5)] i64.const[0] local.set[local_index(2)] i64.const[0] local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(11)] local.get[local_index(13)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u,10,6.8,optimal,20,True,True,20,8,True,,i64.const_1 TEE2 local.get_1 local.get_2 i64.mul_0 local.get_0 i64.const_0 i64.shr_u_1 SET3 TEE1 i64.const_0 i64.shr_u_0,12.0,12.0
652,lessthan.wasm_function_6_block_3,"local.get[local_index(0)] i64.load[3,0] i64.eqz",10,0.18,optimal,3,True,True,3,0,True,,local.get_0 i64.load_1 i64.eqz_0,3.0,3.0
653,montgomery2edwards.wasm_function_13_block_0_27,local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(15)] local.get[local_index(10)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(17)] local.get[local_index(8)],10,76.21,optimal,20,True,True,20,3,True,,i64.const_0 GET2 i64.and_0 local.get_1 local.get_2 i64.mul_0 i64.add_0 TEE2 i64.const_1 i64.shr_u_0 i64.add_1 SET1 i64.const_0 GET2 i64.and_1 local.get_3 local.get_0,17.0,17.0
654,greatereqthan.wasm_function_14_block_0_21,"i64.shr_u local.set[local_index(5)] i64.const[0] local.set[local_index(2)] i64.const[0] local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(6)] local.get[local_index(0)] i64.load32_u[2,24] local.tee[local_index(12)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u",10,35.5,optimal,20,True,True,20,8,True,,i64.shr_u_1 SET3 i64.const_1 TEE2 local.get_1 local.get_0 i64.load32_u_11 TEE4 i64.mul_0 TEE1 i64.const_0 i64.shr_u_0,12.0,12.0
655,escalarmulw4table.wasm_function_16_block_0_0,"local.get[local_index(0)] i64.load32_u[0,0] local.get[local_index(1)] i64.mul local.set[local_index(3)] local.get[local_index(2)] local.get[local_index(3)] i64.store32[0,0] local.get[local_index(0)] i64.load32_u[0,4] local.get[local_index(1)] i64.mul local.get[local_index(3)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] local.get[local_index(3)] i64.store32[0,4]",10,35.95,optimal,20,True,True,20,2,True,,local.get_2 local.get_2 local.get_1 local.get_0 i64.load32_u_1 i64.mul_0 TEE1 i64.store32_7 local.get_0 i64.load32_u_9 local.get_1 i64.mul_1 GET1 i64.const_0 i64.shr_u_0 i64.add_0 TEE1 i64.store32_19,18.0,18.0
656,montgomery2edwards.wasm_function_14_block_0_22,i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(7)] local.get[local_index(11)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(8)],10,104.87,optimal,20,True,True,20,3,True,,i64.add_1 i64.const_0 GET1 i64.and_0 local.get_2 local.get_0 i64.mul_0 i64.add_0 TEE1 i64.const_1 i64.shr_u_0 i64.add_2 SET2 GET1 i64.const_0 i64.and_1 local.get_1,17.0,17.0
657,montgomerydouble.wasm_function_14_block_0_45,local.get[local_index(10)] local.get[local_index(13)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(11)] local.get[local_index(12)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)],10,165.82,optimal,20,True,True,20,2,True,,local.get_0 local.get_3 i64.mul_0 i64.add_0 TEE1 i64.const_0 i64.shr_u_0 GET2 i64.const_1 GET1 i64.and_0 local.get_1 local.get_2 i64.mul_1 i64.add_2 SET1 i64.add_1 TEE2,18.0,18.0
658,escalarmulw4table.wasm_function_14_block_0_39,i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(4)] i64.const[4294967295] i64.and i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.get[local_index(5)] i64.add local.set[local_index(3)] local.get[local_index(1)],10,180.01,no_model,20,False,False,20,0,True,,,,
659,greatereqthan.wasm_function_12_block_0_0,"local.get[local_index(0)] i64.load32_u[2,0] local.get[local_index(1)] i64.load32_u[2,0] i64.sub local.set[local_index(3)] local.get[local_index(2)] local.get[local_index(3)] i64.const[4294967295] i64.and i64.store32[2,0] local.get[local_index(0)] i64.load32_u[2,4] local.get[local_index(1)] i64.load32_u[2,4] i64.sub local.get[local_index(3)] i64.const[32] i64.shr_s i64.add",10,51.81,optimal,20,True,True,20,1,True,,local.get_0 i64.load32_u_1 local.get_1 i64.load32_u_3 i64.sub_0 TEE1 i64.const_0 local.get_2 GET1 i64.const_1 i64.and_0 i64.store32_10 i64.shr_s_0 local.get_0 i64.load32_u_12 local.get_1 i64.load32_u_14 i64.sub_1 i64.add_0,19.0,19.0
660,sum_test.wasm_function_13_block_0_6,"local.get[local_index(5)] local.get[local_index(1)] i64.load32_u[2,12] local.tee[local_index(12)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(7)] local.get[local_index(10)] i64.mul i64.add",10,180.01,no_model,20,False,False,20,0,True,,,,
661,sum_test.wasm_function_8_block_3,"local.get[local_index(0)] i64.load[3,0] local.get[local_index(1)] i64.load[3,0] i64.eq",10,0.32,optimal,5,True,True,5,0,True,,local.get_0 i64.load_1 local.get_1 i64.load_3 i64.eq_0,5.0,5.0
662,mux1_1.wasm_function_4_block_0,"local.get[local_index(1)] local.get[local_index(0)] i64.load[3,0] i64.store[3,0] local.get[local_index(1)] local.get[local_index(0)] i64.load[3,8] i64.store[3,8] local.get[local_index(1)] local.get[local_index(0)] i64.load[3,16] i64.store[3,16] local.get[local_index(1)] local.get[local_index(0)] i64.load[3,24] i64.store[3,24]",10,2.99,optimal,16,True,True,16,0,True,,local.get_1 local.get_0 local.get_1 local.get_0 local.get_1 local.get_0 i64.load_2 i64.store_3 i64.load_6 i64.store_7 i64.load_10 i64.store_11 local.get_1 local.get_0 i64.load_14 i64.store_15,16.0,16.0
