,block_id,previous_solution,timeout,model_found,shown_optimal,outcome,solver_time_in_sec,initial_n_instrs,initial_estimated_size,initial_estimated_gas,initial_length,saved_length,saved_size,saved_gas,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,checker,reason
86,EthPriceMintModule_run_code_of_0_block_13_0_input,POP PUSH [tag] 15 PUSH [tag] 16 CALLDATASIZE PUSH 4 PUSH [tag] 17,10,True,True,model,0.35,6,13,16,6,0,0,0,POP PUSH [tag] 15 PUSH [tag] 16 CALLDATASIZE PUSH 4 PUSH [tag] 17,6.0,6.0,13.0,16.0,True,
87,EthPriceMintModule_run_code_of_0_block_7_0_input,CALLVALUE DUP1 ISZERO PUSH [tag] 9,10,True,True,model,0.17,4,6,11,4,0,0,0,CALLVALUE DUP1 ISZERO PUSH [tag] 9,4.0,4.0,6.0,11.0,True,
88,EthPriceMintModule_run_code_of_0_block_143_0_input,PUSH0,10,True,True,model,0.12,1,1,2,1,0,0,0,PUSH0,1.0,1.0,1.0,2.0,True,
89,EthPriceMintModule_run_code_of_0_block_131_0_input,DUP2 CALLDATALOAD PUSH [tag] 135 DUP2 PUSH [tag] 177,10,True,True,model,0.23,5,9,15,5,0,0,0,DUP2 CALLDATALOAD PUSH [tag] 135 DUP2 PUSH [tag] 177,5.0,5.0,9.0,15.0,True,
90,EthPriceMintModule_run_code_of_0_block_31_0_input,PUSH 2 PUSH 20 MSTORE PUSH0 SWAP1 DUP2 MSTORE PUSH 40 SWAP1 KECCAK256 SLOAD DUP2,10,False,False,unsat,0.75,12,15,2159,12,0,0,0,,,,,,True,
91,EthPriceMintModule_run_code_of_0_block_11_0_input,CALLVALUE DUP1 ISZERO PUSH [tag] 14,10,True,True,model,0.17,4,6,11,4,0,0,0,CALLVALUE DUP1 ISZERO PUSH [tag] 14,4.0,4.0,6.0,11.0,True,
92,EthPriceMintModule_run_code_of_0_block_39_0_input,PUSH [tag] 50 PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP4 AND DUP5 DUP4 PUSH [tag] 51,10,True,True,model,0.94,11,18,33,11,0,1,0,PUSH [tag] 50 DUP3 PUSH 1 DUP1 PUSH a0 SHL SUB AND DUP5 DUP4 PUSH [tag] 51,11.0,11.0,17.0,33.0,True,
93,EthPriceMintModule_run_code_of_0_block_130_0_input,PUSH0 DUP1,10,True,True,model,0.2,2,2,5,2,0,0,0,PUSH0 DUP1,2.0,2.0,2.0,5.0,True,
94,EthPriceMintModule_run_code_of_0_block_61_1_input,PUSH [tag] 87,10,True,True,model,0.14,1,3,3,1,0,0,0,PUSH [tag] 87,1.0,1.0,3.0,3.0,True,
95,EthPriceMintModule_run_code_of_0_block_106_0_input,PUSH0 DUP1 DUP7 PUSH 1 PUSH 1 PUSH a0 SHL SUB AND DUP6 DUP8 PUSH 40 MLOAD PUSH [tag] 153 SWAP2 SWAP1 PUSH [tag] 154,10,True,True,model,3.33,17,25,50,17,2,3,6,PUSH0 DUP1 DUP7 PUSH 1 DUP1 PUSH a0 SHL SUB AND DUP6 PUSH [tag] 153 DUP9 PUSH 40 MLOAD PUSH [tag] 154,15.0,15.0,22.0,44.0,True,
96,EthPriceMintModule_run_code_of_0_block_73_0_input,RETURNDATASIZE PUSH0 DUP1,10,True,True,model,0.28,3,3,7,3,0,0,0,RETURNDATASIZE PUSH0 DUP1,3.0,3.0,3.0,7.0,True,
97,EthPriceMintModule_run_code_of_0_block_98_0_input,ISZERO SWAP3 SWAP2 POP POP,10,True,True,model,0.37,5,5,13,5,0,0,0,ISZERO SWAP3 SWAP2 POP POP,5.0,5.0,5.0,13.0,True,
98,EthPriceMintModule_run_code_of_0_block_108_1_input,PUSH [tag] 156,10,True,True,model,0.19,1,3,3,1,0,0,0,PUSH [tag] 156,1.0,1.0,3.0,3.0,True,
99,EthPriceMintModule_run_code_of_0_block_49_0_input,DUP2 PUSH [tag] 64 DUP2 PUSH [tag] 65,10,True,True,model,0.22,4,8,12,4,0,0,0,DUP2 PUSH [tag] 64 DUP4 PUSH [tag] 65,4.0,4.0,8.0,12.0,True,
100,EthPriceMintModule_run_code_of_0_block_53_0_input,DUP3 PUSH [tag] 72 DUP2 PUSH [tag] 73,10,True,True,model,0.19,4,8,12,4,0,0,0,DUP3 PUSH [tag] 72 DUP2 PUSH [tag] 73,4.0,4.0,8.0,12.0,True,
101,EthPriceMintModule_run_code_of_0_block_0_0_input,PUSH 80 PUSH 40 MSTORE PUSH 4 CALLDATASIZE LT PUSH [tag] 1,10,True,True,model,0.41,7,12,20,7,0,0,0,PUSH 4 PUSH 80 PUSH 40 MSTORE CALLDATASIZE LT PUSH [tag] 1,7.0,7.0,12.0,20.0,True,
102,EthPriceMintModule_run_code_of_0_block_1_0_input,PUSH0 CALLDATALOAD PUSH e0 SHR DUP1 PUSH 1171bda9 EQ PUSH [tag] 3,10,True,True,model,0.54,8,15,23,8,0,0,0,PUSH0 CALLDATALOAD PUSH e0 SHR DUP1 PUSH 1171bda9 EQ PUSH [tag] 3,8.0,8.0,15.0,23.0,True,
103,EthPriceMintModule_run_code_of_0_block_89_0_input,PUSH0 PUSH [tag] 132 DUP4 PUSH [tag] 133,10,True,True,model,0.27,4,8,11,4,0,0,0,PUSH0 PUSH [tag] 132 DUP4 PUSH [tag] 133,4.0,4.0,8.0,11.0,True,
104,EthPriceMintModule_run_code_of_0_block_94_0_input,SWAP5 SWAP4 POP POP POP POP,10,True,True,model,0.22,6,6,14,6,0,0,0,SWAP5 SWAP4 POP POP POP POP,6.0,6.0,6.0,14.0,True,
105,EthPriceMintModule_run_code_of_0_block_136_0_input,PUSH0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO PUSH [tag] 202,10,True,True,model,0.46,8,11,23,8,0,0,0,PUSH0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO PUSH [tag] 202,8.0,8.0,11.0,23.0,True,
106,EthPriceMintModule_run_code_of_0_block_121_0_input,PUSH0 DUP1,10,True,True,model,0.13,2,2,5,2,0,0,0,PUSH0 DUP1,2.0,2.0,2.0,5.0,True,
107,EthPriceMintModule_run_code_of_0_block_3_0_input,DUP1 PUSH 2f24b6f8 EQ PUSH [tag] 5,10,True,True,model,0.19,4,10,12,4,0,0,0,DUP1 PUSH 2f24b6f8 EQ PUSH [tag] 5,4.0,4.0,10.0,12.0,True,
108,EthPriceMintModule_run_code_of_0_block_58_1_input,RETURNDATASIZE PUSH0,10,True,True,model,0.19,2,2,4,2,0,0,0,RETURNDATASIZE PUSH0,2.0,2.0,2.0,4.0,True,
109,EthPriceMintModule_run_code_of_0_block_58_0_input,RETURNDATASIZE PUSH0 DUP1,10,True,True,model,0.19,3,3,7,3,0,0,0,RETURNDATASIZE PUSH0 DUP1,3.0,3.0,3.0,7.0,True,
110,EthPriceMintModule_run_code_of_0_block_51_1_input,POP POP POP,10,True,True,model,0.17,3,3,6,3,0,0,0,POP POP POP,3.0,3.0,3.0,6.0,True,
111,EthPriceMintModule_run_code_of_0_block_92_0_input,SWAP4 SWAP3 POP POP POP,10,True,True,model,0.18,5,5,12,5,0,0,0,SWAP3 POP POP POP SWAP1,5.0,5.0,5.0,12.0,True,
112,EthPriceMintModule_run_code_of_0_block_72_2_input,ISZERO DUP1 ISZERO PUSH [tag] 107,10,True,True,model,0.25,4,6,12,4,0,0,0,ISZERO DUP1 ISZERO PUSH [tag] 107,4.0,4.0,6.0,12.0,True,
113,EthPriceMintModule_run_code_of_0_block_25_0_input,PUSH [tag] 30,10,True,True,model,0.11,1,3,3,1,0,0,0,PUSH [tag] 30,1.0,1.0,3.0,3.0,True,
114,EthPriceMintModule_run_code_of_0_block_51_0_input,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,10,True,True,model,0.23,6,7,18,6,0,0,0,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,6.0,6.0,7.0,18.0,True,
115,EthPriceMintModule_run_code_of_0_block_17_0_input,PUSH0 DUP1,10,True,True,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2.0,2.0,2.0,5.0,True,
116,EthPriceMintModule_run_code_of_0_block_82_0_input,PUSH [tag] 109,10,True,True,model,0.12,1,3,3,1,0,0,0,PUSH [tag] 109,1.0,1.0,3.0,3.0,True,
117,EthPriceMintModule_run_code_of_0_block_83_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 55 PUSH 24 DUP3 ADD MSTORE PUSH 455243313635436865636b6572455243373231436f6c6c6563746976653a2063 PUSH 44 DUP3 ADD MSTORE PUSH 6f6c6c656374697665206164647265737320646f6573206e6f7420696d706c65 PUSH 64 DUP3 ADD MSTORE PUSH 6d656e742070726f70657220696e74657266616365 PUSH 58 SHL PUSH 84 DUP3 ADD MSTORE PUSH a4 ADD PUSH [tag] 12,10,False,False,unsat,14.54,37,138,111,37,0,0,0,,,,,,True,
118,EthPriceMintModule_run_code_of_0_block_103_0_input,SWAP8 SWAP7 POP POP POP POP POP POP POP,10,True,True,model,0.28,9,9,20,9,0,0,0,SWAP8 SWAP7 POP POP POP POP POP POP POP,9.0,9.0,9.0,20.0,True,
119,EthPriceMintModule_run_code_of_0_block_150_0_input,SWAP2 SWAP1 SWAP2 ADD SWAP3 SWAP2 POP POP,10,True,True,model,0.27,8,8,22,8,3,3,9,SWAP3 POP POP ADD SWAP1,5.0,5.0,5.0,13.0,True,
120,EthPriceMintModule_run_code_of_0_block_77_0_input,POP,10,True,True,model,0.16,1,1,2,1,0,0,0,POP,1.0,1.0,1.0,2.0,True,
121,EthPriceMintModule_run_code_of_0_block_9_0_input,POP PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 29 PUSH 24 DUP3 ADD MSTORE PUSH 45746850726963654d696e744d6f64756c653a206e6f6e2d6578697374656e74 PUSH 44 DUP3 ADD MSTORE PUSH 10333ab731ba34b7b7 PUSH b9 SHL PUSH 64 DUP3 ADD MSTORE PUSH 84 ADD,10,False,False,unsat,9.31,32,86,95,32,0,0,0,,,,,,True,
122,EthPriceMintModule_run_code_of_0_block_111_0_input,DUP3 MLOAD PUSH0 SUB PUSH [tag] 165,10,True,True,model,0.26,5,7,14,5,0,0,0,DUP3 MLOAD PUSH0 SUB PUSH [tag] 165,5.0,5.0,7.0,14.0,True,
123,EthPriceMintModule_run_code_of_0_block_55_0_input,CALLVALUE EQ PUSH [tag] 77,10,True,True,model,0.18,3,5,8,3,0,0,0,CALLVALUE EQ PUSH [tag] 77,3.0,3.0,5.0,8.0,True,
124,EthPriceMintModule_run_code_of_0_block_23_0_input,PUSH [tag] 27,10,True,True,model,0.12,1,3,3,1,0,0,0,PUSH [tag] 27,1.0,1.0,3.0,3.0,True,
125,EthPriceMintModule_run_code_of_0_block_22_0_input,POP PUSH [tag] 15 PUSH [tag] 25 CALLDATASIZE PUSH 4 PUSH [tag] 26,10,True,True,model,0.39,6,13,16,6,0,0,0,POP PUSH [tag] 15 PUSH [tag] 25 CALLDATASIZE PUSH 4 PUSH [tag] 26,6.0,6.0,13.0,16.0,True,
126,EthPriceMintModule_run_code_of_0_block_29_0_input,PUSH0 DUP1,10,True,True,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2.0,2.0,2.0,5.0,True,
127,EthPriceMintModule_run_code_of_0_block_21_0_input,PUSH0 DUP1,10,True,True,model,0.15,2,2,5,2,0,0,0,PUSH0 DUP1,2.0,2.0,2.0,5.0,True,
128,EthPriceMintModule_run_code_of_0_block_57_0_input,PUSH0 DUP5 PUSH 1 PUSH 1 PUSH a0 SHL SUB AND PUSH 8da5cb5b PUSH 40 MLOAD DUP2 PUSH ffffffff AND PUSH e0 SHL DUP2 MSTORE PUSH 4 ADD PUSH 20 PUSH 40 MLOAD DUP1 DUP4 SUB DUP2 DUP7,10,False,False,unsat,4.81,28,44,83,28,0,0,0,,,,,,True,
129,EthPriceMintModule_run_code_of_0_block_37_0_input,PUSH 1 SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB AND CALLER EQ PUSH [tag] 46,10,False,False,unsat,0.89,11,17,2129,11,0,0,0,,,,,,True,
130,EthPriceMintModule_run_code_of_0_block_146_0_input,DUP4 DUP2 GT ISZERO PUSH [tag] 220,10,True,True,model,0.24,5,7,15,5,0,0,0,DUP4 DUP2 GT ISZERO PUSH [tag] 220,5.0,5.0,7.0,15.0,True,
131,EthPriceMintModule_run_code_of_0_block_102_0_input,POP PUSH0 DUP2 GT,10,True,True,model,0.18,4,4,10,4,0,0,0,POP PUSH0 DUP2 GT,4.0,4.0,4.0,10.0,True,
132,EthPriceMintModule_run_code_of_0_block_65_2_input,ISZERO DUP1 ISZERO PUSH [tag] 95,10,True,True,model,0.36,4,6,12,4,0,0,0,ISZERO DUP1 ISZERO PUSH [tag] 95,4.0,4.0,6.0,12.0,True,
133,EthPriceMintModule_run_code_of_0_block_145_0_input,DUP2 DUP2 ADD MLOAD DUP4 DUP3 ADD MSTORE PUSH 20 ADD PUSH [tag] 217,10,False,False,unsat,0.71,11,14,33,11,0,0,0,,,,,,True,
134,EthPriceMintModule_run_code_of_0_block_139_0_input,PUSH0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO PUSH [tag] 208,10,True,True,model,0.62,8,11,23,8,0,0,0,PUSH0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO PUSH [tag] 208,8.0,8.0,11.0,23.0,True,
135,EthPriceMintModule_run_code_of_0_block_66_1_input,RETURNDATASIZE PUSH0,10,True,True,model,0.12,2,2,4,2,0,0,0,RETURNDATASIZE PUSH0,2.0,2.0,2.0,4.0,True,
136,EthPriceMintModule_run_code_of_0_block_27_0_input,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,10,True,True,model,0.26,6,7,18,6,0,0,0,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,6.0,6.0,7.0,18.0,True,
137,EthPriceMintModule_run_code_of_0_block_95_0_input,PUSH0 PUSH [tag] 141 DUP3 PUSH 1ffc9a7 PUSH e0 SHL PUSH [tag] 136,10,True,True,model,0.53,7,16,20,7,0,0,0,PUSH0 PUSH [tag] 141 DUP3 PUSH 1ffc9a7 PUSH e0 SHL PUSH [tag] 136,7.0,7.0,16.0,20.0,True,
138,EthPriceMintModule_run_code_of_0_block_63_0_input,POP POP SWAP1 POP DUP1 PUSH [tag] 89,10,True,True,model,0.21,6,8,15,6,0,0,0,DUP3 SWAP4 POP POP POP PUSH [tag] 89,6.0,6.0,8.0,15.0,True,
139,EthPriceMintModule_run_code_of_0_block_120_0_input,PUSH0 DUP1 PUSH0 PUSH 60 DUP5 DUP7 SUB SLT ISZERO PUSH [tag] 184,10,True,True,model,0.81,10,13,28,10,0,0,-1,PUSH0 DUP1 DUP2 PUSH 60 DUP5 DUP7 SUB SLT ISZERO PUSH [tag] 184,10.0,10.0,13.0,29.0,True,
140,EthPriceMintModule_run_code_of_0_block_114_0_input,POP DUP2 PUSH [tag] 138,10,True,True,model,0.14,3,5,8,3,0,0,0,POP DUP2 PUSH [tag] 138,3.0,3.0,5.0,8.0,True,
141,EthPriceMintModule_run_code_of_0_block_129_0_input,PUSH0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO PUSH [tag] 192,10,True,True,model,0.48,8,11,23,8,0,0,0,PUSH0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO PUSH [tag] 192,8.0,8.0,11.0,23.0,True,
142,EthPriceMintModule_run_code_of_0_block_10_0_input,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,10,True,True,model,0.23,6,7,18,6,0,0,0,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,6.0,6.0,7.0,18.0,True,
143,EthPriceMintModule_run_code_of_0_block_40_0_input,DUP2 PUSH 1 PUSH 1 PUSH a0 SHL SUB AND DUP4 PUSH 1 PUSH 1 PUSH a0 SHL SUB AND PUSH 8473dac0dd12ed8ebce9f08282e5e9c0748da064d820d3ed4e513ebe71e306e0 DUP4 PUSH 40 MLOAD PUSH [tag] 52 SWAP2 DUP2 MSTORE PUSH 20 ADD SWAP1,10,False,False,unsat,2.9,25,67,75,25,0,0,0,,,,,,True,
144,EthPriceMintModule_run_code_of_0_block_69_0_input,SWAP3 SWAP2 POP POP,10,True,True,model,0.15,4,4,10,4,0,0,0,SWAP3 SWAP2 POP POP,4.0,4.0,4.0,10.0,True,
145,EthPriceMintModule_run_code_of_0_block_66_0_input,RETURNDATASIZE PUSH0 DUP1,10,True,True,model,0.16,3,3,7,3,0,0,0,RETURNDATASIZE PUSH0 DUP1,3.0,3.0,3.0,7.0,True,
146,EthPriceMintModule_run_code_of_0_block_108_0_input,PUSH 40 MLOAD SWAP2 POP PUSH 1f NOT PUSH 3f RETURNDATASIZE ADD AND DUP3 ADD PUSH 40 MSTORE RETURNDATASIZE DUP3 MSTORE RETURNDATASIZE PUSH0 PUSH 20 DUP5 ADD,10,False,False,unsat,2.83,22,27,61,22,0,0,0,,,,,,True,
147,EthPriceMintModule_run_code_of_0_block_4_0_input,DUP1 PUSH 40c10f19 EQ PUSH [tag] 6,10,True,True,model,0.21,4,10,12,4,0,0,0,DUP1 PUSH 40c10f19 EQ PUSH [tag] 6,4.0,4.0,10.0,12.0,True,
148,EthPriceMintModule_run_code_of_0_block_86_0_input,DUP1 DUP1 PUSH 20 ADD SWAP1 MLOAD DUP2 ADD SWAP1 PUSH [tag] 127 SWAP2 SWAP1 PUSH [tag] 97,10,False,False,unsat,8.26,13,18,39,13,0,0,0,,,,,,True,
149,EthPriceMintModule_run_code_of_0_block_85_0_input,DUP1 MLOAD SWAP1 SWAP2 POP ISZERO PUSH [tag] 102,10,True,True,model,0.27,7,9,20,7,1,1,3,DUP1 SWAP2 POP MLOAD ISZERO PUSH [tag] 102,6.0,6.0,8.0,17.0,True,
150,EthPriceMintModule_run_code_of_0_block_140_0_input,PUSH0 DUP1,10,True,True,model,0.18,2,2,5,2,0,0,0,PUSH0 DUP1,2.0,2.0,2.0,5.0,True,
151,EthPriceMintModule_run_code_of_0_block_99_0_input,PUSH 40 DUP1 MLOAD PUSH 1 PUSH 1 PUSH e0 SHL SUB NOT DUP4 AND PUSH 24 DUP1 DUP4 ADD SWAP2 SWAP1 SWAP2 MSTORE DUP3 MLOAD DUP1 DUP4 SUB SWAP1 SWAP2 ADD DUP2 MSTORE PUSH 44 SWAP1 SWAP2 ADD SWAP1 SWAP2 MSTORE PUSH 20 DUP1 DUP3 ADD DUP1 MLOAD PUSH 1 PUSH 1 PUSH e0 SHL SUB AND PUSH 1ffc9a7 PUSH e0 SHL OR DUP2 MSTORE DUP3 MLOAD PUSH0 SWAP4 SWAP3 DUP5 SWAP3 DUP4 SWAP3 DUP4 SWAP3 SWAP2 DUP4 SWAP2 SWAP1 DUP11 PUSH 7530,10,False,False,no_model,303.44,71,88,212,71,0,0,0,,,,,,True,
152,EthPriceMintModule_run_code_of_0_block_107_2_input,SWAP3 POP POP POP RETURNDATASIZE DUP1 PUSH0 DUP2 EQ PUSH [tag] 157,10,True,True,model,0.67,10,12,25,10,1,1,4,SWAP3 POP POP POP RETURNDATASIZE RETURNDATASIZE RETURNDATASIZE ISZERO PUSH [tag] 157,9.0,9.0,11.0,21.0,True,
153,EthPriceMintModule_run_code_of_0_block_26_0_input,PUSH 40 MLOAD SWAP1 ISZERO ISZERO DUP2 MSTORE PUSH 20 ADD,10,False,False,unsat,0.48,9,11,27,9,0,0,0,,,,,,True,
154,EthPriceMintModule_run_code_of_0_block_47_1_input,RETURNDATASIZE PUSH0,10,True,True,model,0.13,2,2,4,2,0,0,0,RETURNDATASIZE PUSH0,2.0,2.0,2.0,4.0,True,
155,EthPriceMintModule_run_code_of_0_block_76_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 29 PUSH 24 DUP3 ADD MSTORE PUSH 546f6b656e4f776e6572436865636b65723a2043616c6c6572206e6f7420746f PUSH 44 DUP3 ADD MSTORE PUSH 35b2b71037bbb732b9 PUSH b9 SHL PUSH 64 DUP3 ADD MSTORE PUSH 84 ADD PUSH [tag] 12,10,False,False,unsat,12.21,32,88,96,32,0,0,0,,,,,,True,
156,EthPriceMintModule_run_code_of_0_block_133_0_input,PUSH0 DUP2 PUSH0 NOT DIV DUP4 GT DUP3 ISZERO ISZERO AND ISZERO PUSH [tag] 199,10,True,True,model,1.59,13,15,39,13,0,0,-1,PUSH0 DUP2 ISZERO ISZERO DUP3 DUP3 NOT DIV DUP5 GT AND ISZERO PUSH [tag] 199,13.0,13.0,15.0,40.0,True,
157,EthPriceMintModule_run_code_of_0_block_8_0_input,PUSH0 DUP1,10,True,True,model,0.13,2,2,5,2,0,0,0,PUSH0 DUP1,2.0,2.0,2.0,5.0,True,
158,EthPriceMintModule_run_code_of_0_block_112_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP6 AND EXTCODESIZE PUSH [tag] 165,10,True,True,model,0.83,9,14,2624,9,0,1,0,PUSH 1 DUP1 PUSH a0 SHL SUB DUP6 AND EXTCODESIZE PUSH [tag] 165,9.0,9.0,13.0,2624.0,True,
159,EthPriceMintModule_run_code_of_0_block_71_0_input,POP POP POP,10,True,True,model,0.12,3,3,6,3,0,0,0,POP POP POP,3.0,3.0,3.0,6.0,True,
160,EthPriceMintModule_run_code_of_0_block_151_0_input,PUSH 20 DUP2 MSTORE PUSH0 DUP3 MLOAD DUP1 PUSH 20 DUP5 ADD MSTORE PUSH [tag] 225 DUP2 PUSH 40 DUP6 ADD PUSH 20 DUP8 ADD PUSH [tag] 178,10,False,False,unsat,1.98,20,28,59,20,0,0,0,,,,,,True,
161,EthPriceMintModule_run_code_of_0_block_116_0_input,DUP2 MLOAD DUP1 DUP4 PUSH 20 ADD,10,True,True,model,0.25,6,7,18,6,0,0,0,DUP2 MLOAD DUP1 DUP4 PUSH 20 ADD,6.0,6.0,7.0,18.0,True,
162,EthPriceMintModule_run_code_of_0_block_35_0_input,POP PUSH 1 SLOAD PUSH [tag] 41 SWAP1 PUSH 1 PUSH 1 PUSH a0 SHL SUB AND DUP2,10,True,True,model,1.19,12,18,2132,12,0,2,0,POP PUSH 1 DUP1 SLOAD PUSH [tag] 41 SWAP2 DUP1 PUSH a0 SHL SUB AND DUP2,12.0,12.0,16.0,2132.0,True,
163,EthPriceMintModule_run_code_of_0_block_115_0_input,PUSH [tag] 138 DUP4 DUP4 DUP2 MLOAD ISZERO PUSH [tag] 173,10,True,True,model,0.39,7,11,21,7,0,0,0,PUSH [tag] 138 DUP4 DUP4 DUP6 MLOAD ISZERO PUSH [tag] 173,7.0,7.0,11.0,21.0,True,
164,EthPriceMintModule_run_code_of_0_block_20_0_input,CALLVALUE DUP1 ISZERO PUSH [tag] 23,10,True,True,model,0.17,4,6,11,4,0,0,0,CALLVALUE DUP1 ISZERO PUSH [tag] 23,4.0,4.0,6.0,11.0,True,
165,EthPriceMintModule_run_code_of_0_block_36_0_input,PUSH 40 MLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB SWAP1 SWAP2 AND DUP2 MSTORE PUSH 20 ADD PUSH [tag] 31,10,False,False,unsat,1.59,15,22,45,15,0,0,0,,,,,,True,
166,EthPriceMintModule_run_code_of_0_block_18_0_input,POP PUSH [tag] 15 PUSH [tag] 21 CALLDATASIZE PUSH 4 PUSH [tag] 17,10,True,True,model,0.38,6,13,16,6,0,0,0,POP PUSH [tag] 15 PUSH [tag] 21 CALLDATASIZE PUSH 4 PUSH [tag] 17,6.0,6.0,13.0,16.0,True,
