,block_id,previous_solution,timeout,model_found,shown_optimal,outcome,solver_time_in_sec,initial_n_instrs,initial_estimated_size,initial_estimated_gas,initial_length,saved_length,saved_size,saved_gas,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,checker,reason
5900,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_ERC20_run_code_of_0_block_22_0_input,PUSH 40 MLOAD SWAP1 ISZERO ISZERO DUP2 MSTORE PUSH 20 ADD PUSH [tag] 17,10,TRUE,TRUE,model,0.7,10,14,30,10,0,0,0,ISZERO ISZERO PUSH 20 PUSH 40 MLOAD SWAP2 DUP3 MSTORE ADD PUSH [tag] 17,10,10,14,30,TRUE,
5901,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_208_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
5902,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_ERC20_run_code_of_0_block_77_2_input,SWAP1 DUP2 KECCAK256 DUP1 SLOAD DUP5 SWAP3 SWAP1 PUSH [tag] 135 SWAP1 DUP5 SWAP1 PUSH [tag] 93,10,TRUE,TRUE,model,1.07,13,17,2163,13,3,3,9,SWAP1 DUP2 KECCAK256 DUP4 SWAP2 PUSH [tag] 135 DUP6 DUP4 SLOAD PUSH [tag] 93,10,10,14,2154,TRUE,
5903,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_538_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP2 AND PUSH [tag] 669,10,TRUE,TRUE,model,0.36,8,13,24,8,0,1,0,DUP1 PUSH 1 DUP1 PUSH a0 SHL SUB AND PUSH [tag] 669,8,8,12,24,TRUE,
5904,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_initial_block_8_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
5905,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_397_0_input,PUSH0 DUP2 DUP2 MSTORE PUSH 1 DUP4 ADD PUSH 20 MSTORE PUSH 40 DUP2 KECCAK256 SLOAD DUP1 ISZERO PUSH [tag] 631,10,TRUE,TRUE,model,2.8,16,21,2171,16,0,0,0,PUSH0 PUSH 40 DUP2 DUP4 DUP4 MSTORE PUSH 1 DUP6 ADD PUSH 20 MSTORE KECCAK256 SLOAD DUP1 ISZERO PUSH [tag] 631,16,16,21,2171,TRUE,
5906,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_ERC20_run_code_of_0_block_36_0_input,PUSH [tag] 56,10,TRUE,TRUE,model,0.12,1,3,3,1,0,0,0,PUSH [tag] 56,1,1,3,3,TRUE,
5907,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_253_0_input,RETURNDATASIZE PUSH0 DUP1,10,TRUE,TRUE,model,0.14,3,3,7,3,0,0,0,RETURNDATASIZE PUSH0 DUP1,3,3,3,7,TRUE,
5908,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_102_1_input,PUSH 64 ADD PUSH [tag] 114,10,TRUE,TRUE,model,0.15,3,6,9,3,0,0,0,PUSH 64 ADD PUSH [tag] 114,3,3,6,9,TRUE,
5909,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_583_0_input,SWAP1 PUSH [tag] 432,10,TRUE,TRUE,model,0.12,2,4,6,2,0,0,0,SWAP1 PUSH [tag] 432,2,2,4,6,TRUE,
5910,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_415_1_input,DUP2 MLOAD SWAP2 MSTORE SWAP2,10,TRUE,TRUE,model,0.18,5,5,15,5,0,0,0,DUP2 MLOAD SWAP2 MSTORE SWAP2,5,5,5,15,TRUE,
5911,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_Ownable_run_code_of_0_block_19_0_input,POP,10,TRUE,TRUE,model,0.12,1,1,2,1,0,0,0,POP,1,1,1,2,TRUE,
5912,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_353_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.13,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
5913,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_initial_block_13_0_input,POP MOD SWAP1,10,TRUE,TRUE,model,0.11,3,3,10,3,0,0,0,POP MOD SWAP1,3,3,3,10,TRUE,
5914,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_initial_block_26_0_input,POP POP POP,10,TRUE,TRUE,model,0.13,3,3,6,3,0,0,0,POP POP POP,3,3,3,6,TRUE,
5915,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_249_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 2a PUSH 24 DUP3 ADD MSTORE PUSH 416d6f756e74206d757374206265206c657373207468616e20746f74616c2072 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,26.21,21,63,63,21,0,0,0,PUSH 40 MLOAD PUSH 416d6f756e74206d757374206265206c657373207468616e20746f74616c2072 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE DUP3 PUSH 4 ADD MSTORE PUSH 2a PUSH 24 DUP4 ADD MSTORE DUP2 PUSH 44 ADD,21,21,63,63,TRUE,
5916,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_339_1_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP1 DUP11 AND DUP5 DUP7 ADD DUP2 DUP2 MSTORE PUSH 60 DUP7 ADD DUP12 DUP2,10,TRUE,TRUE,model,74.71,19,23,57,19,0,1,0,PUSH 1 DUP1 PUSH a0 SHL SUB DUP1 DUP11 AND DUP6 DUP6 ADD PUSH 60 DUP3 DUP3 MSTORE DUP7 ADD DUP12 DUP2,19,19,22,57,TRUE,
5917,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_64_0_input,DUP1 PUSH 39509351 EQ PUSH [tag] 17,10,TRUE,TRUE,model,0.16,4,10,12,4,0,0,0,PUSH 39509351 DUP2 EQ PUSH [tag] 17,4,4,10,12,TRUE,
5918,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_334_1_input,PUSH 20 DUP1 DUP4 KECCAK256 SWAP2 SWAP1 SWAP2 ADD DUP1 SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB NOT AND PUSH 1 PUSH 1 PUSH a0 SHL SUB SWAP5 DUP6 AND OR SWAP1,10,FALSE,FALSE,no_model,300.43,27,34,2205,27,0,0,0,,,,,,TRUE,
5919,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_367_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 4 ADD PUSH [tag] 318 SWAP1 PUSH [tag] 319,10,TRUE,TRUE,model,1.67,12,22,36,12,1,1,3,PUSH [tag] 318 PUSH 40 MLOAD PUSH 4 PUSH 461bcd PUSH e5 SHL DUP3 MSTORE ADD PUSH [tag] 319,11,11,21,33,TRUE,
5920,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_BitBase_initial_block_56_0_input,PUSH [tag] 91,10,TRUE,TRUE,model,0.11,1,3,3,1,0,0,0,PUSH [tag] 91,1,1,3,3,TRUE,
5921,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_run_code_of_0_block_234_0_input,PUSH [tag] 136 PUSH [tag] 275,10,TRUE,TRUE,model,0.12,2,6,6,2,0,0,0,PUSH [tag] 136 PUSH [tag] 275,2,2,6,6,TRUE,
5922,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_run_code_of_0_block_7_0_input,DUP1 PUSH b5ed298a EQ PUSH [tag] 25,10,TRUE,TRUE,model,0.17,4,10,12,4,0,0,0,PUSH b5ed298a DUP2 EQ PUSH [tag] 25,4,4,10,12,TRUE,
5923,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_570_1_input,POP DUP6 PUSH 1 PUSH 1 PUSH a0 SHL SUB AND PUSH [tag] 721 SWAP1 SWAP3 SWAP2 SWAP1 PUSH ffffffff AND,10,TRUE,TRUE,model,32.24,15,24,44,15,2,3,6,POP DUP6 PUSH 1 DUP1 PUSH a0 SHL SUB AND SWAP2 SWAP1 PUSH ffffffff PUSH [tag] 721 AND,13,13,21,38,TRUE,
5924,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_457_1_input,PUSH 6472657373 PUSH d8 SHL PUSH 64 DUP3 ADD,10,TRUE,TRUE,model,0.28,6,13,18,6,0,0,0,PUSH 6472657373 PUSH d8 SHL DUP2 PUSH 64 ADD,6,6,13,18,TRUE,
5925,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_166_2_input,SWAP2 SWAP1 SWAP2 AND SWAP1 PUSH 40c10f19 SWAP1 PUSH 44 ADD PUSH0 PUSH 40 MLOAD DUP1 DUP4 SUB DUP2 PUSH0 DUP8 DUP1 EXTCODESIZE ISZERO DUP1 ISZERO PUSH [tag] 254,10,FALSE,FALSE,no_model,300.72,24,32,2667,24,0,0,0,,,,,,TRUE,
5926,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_108_0_input,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,10,TRUE,TRUE,model,0.19,6,7,18,6,0,0,0,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,6,6,7,18,TRUE,
5927,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_172_1_input,RETURNDATASIZE PUSH0,10,TRUE,TRUE,model,0.12,2,2,4,2,0,0,0,RETURNDATASIZE PUSH0,2,2,2,4,TRUE,
5928,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_544_0_input,POP PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP4 AND PUSH0 SWAP1 DUP2 MSTORE PUSH 9 PUSH 20 MSTORE PUSH 40 SWAP1 KECCAK256 SLOAD PUSH ff AND,10,TRUE,FALSE,model,290.59,21,28,2185,21,0,1,0,PUSH 9 PUSH 20 MSTORE PUSH ff PUSH 40 DUP6 PUSH 1 DUP1 PUSH a0 SHL SUB AND PUSH0 SWAP1 DUP2 MSTORE KECCAK256 SLOAD SWAP2 POP AND,21,21,27,2185,TRUE,
5929,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_256_0_input,PUSH0 PUSH [tag] 326 PUSH [tag] 327,10,TRUE,TRUE,model,0.16,3,7,8,3,0,0,0,PUSH0 PUSH [tag] 326 PUSH [tag] 327,3,3,7,8,TRUE,
5930,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_194_0_input,PUSH0 PUSH [tag] 300 CALLER PUSH [tag] 91,10,TRUE,TRUE,model,0.18,4,8,10,4,0,0,0,PUSH0 PUSH [tag] 300 CALLER PUSH [tag] 91,4,4,8,10,TRUE,
5931,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_ERC20_run_code_of_0_block_63_0_input,POP PUSH 1 SWAP4 SWAP3 POP POP POP,10,TRUE,TRUE,model,0.17,7,8,17,7,1,1,3,POP POP POP POP PUSH 1 SWAP1,6,6,7,14,TRUE,
5932,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_run_code_of_0_block_67_0_input,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,10,TRUE,TRUE,model,0.19,6,7,18,6,0,0,0,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,6,6,7,18,TRUE,
5933,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_initial_block_39_0_input,POP POP POP,10,TRUE,TRUE,model,0.13,3,3,6,3,0,0,0,POP POP POP,3,3,3,6,TRUE,
5934,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_446_0_input,PUSH0 PUSH ffffffffffffffff DUP1 DUP5 GT ISZERO PUSH [tag] 603,10,TRUE,TRUE,model,0.29,7,17,20,7,0,0,0,PUSH0 PUSH ffffffffffffffff DUP1 DUP5 GT ISZERO PUSH [tag] 603,7,7,17,20,TRUE,
5935,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_176_0_input,DUP2 MSTORE PUSH 20 ADD SWAP1 DUP2 MSTORE PUSH 20 ADD PUSH0 KECCAK256 PUSH0 PUSH 1 PUSH ff AND DUP2 MSTORE PUSH 20 ADD SWAP1 DUP2,10,TRUE,TRUE,model,6.34,21,26,88,21,4,7,12,DUP2 MSTORE PUSH 20 DUP1 SWAP2 ADD DUP2 SWAP3 DUP2 MSTORE ADD PUSH0 KECCAK256 PUSH 1 PUSH0 MSTORE DUP2,17,17,19,76,TRUE,
5936,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_185_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 38 PUSH 24 DUP3 ADD MSTORE PUSH 4552433732313a20617070726f76652063616c6c6572206973206e6f74206f77 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,25.07,21,63,63,21,0,0,0,PUSH 40 MLOAD PUSH 4552433732313a20617070726f76652063616c6c6572206973206e6f74206f77 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE DUP3 PUSH 4 ADD MSTORE PUSH 38 PUSH 24 DUP4 ADD MSTORE DUP2 PUSH 44 ADD,21,21,63,63,TRUE,
5937,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_94_0_input,CALLVALUE DUP1 ISZERO PUSH [tag] 97,10,TRUE,TRUE,model,0.14,4,6,11,4,0,0,0,CALLVALUE DUP1 ISZERO PUSH [tag] 97,4,4,6,11,TRUE,
5938,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_run_code_of_0_block_29_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.13,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
5939,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_196_0_input,ISZERO PUSH [tag] 276,10,TRUE,TRUE,model,0.13,2,4,6,2,0,0,0,ISZERO PUSH [tag] 276,2,2,4,6,TRUE,
5940,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_34_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.13,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
5941,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_20_0_input,DUP1 PUSH 715018a6 EQ PUSH [tag] 12,10,TRUE,TRUE,model,0.15,4,10,12,4,0,0,0,PUSH 715018a6 DUP2 EQ PUSH [tag] 12,4,4,10,12,TRUE,
5942,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_392_1_input,PUSH 20 DUP3 KECCAK256 PUSH 3 SWAP2 SWAP1 SWAP2 MUL ADD PUSH 1 ADD SLOAD PUSH 40 MLOAD PUSH 100 SWAP1 SWAP2 DIV PUSH 1 PUSH 1 PUSH a0 SHL SUB AND SWAP2 DUP4 SWAP2 PUSH f5ff25e03a2523678350d5f0d11556f67e2501434eeb4e86820428ad42e1f7 SWAP2 SWAP1,10,FALSE,FALSE,no_model,301.23,30,70,2218,30,0,0,0,,,,,,TRUE,
5943,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_run_code_of_0_block_134_0_input,PUSH 6 DUP1 SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB NOT AND PUSH 1 PUSH 1 PUSH a0 SHL SUB SWAP3 SWAP1 SWAP3 AND SWAP2 SWAP1 SWAP2 OR SWAP1,10,FALSE,FALSE,no_model,300.41,24,31,2169,24,0,0,0,,,,,,TRUE,
5944,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_273_1_input,PUSH 11 SLOAD PUSH [tag] 338 SWAP2 ADDRESS SWAP2 AND DUP5 PUSH [tag] 123,10,TRUE,TRUE,model,0.62,9,14,2123,9,1,1,3,ADDRESS PUSH [tag] 338 SWAP2 PUSH 11 SLOAD AND DUP5 PUSH [tag] 123,8,8,13,2120,TRUE,
5945,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_run_code_of_0_block_74_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP4 AND PUSH0 SWAP1 DUP2 MSTORE PUSH 20 DUP2 SWAP1 MSTORE PUSH 40 SWAP1 KECCAK256 SLOAD DUP2 DUP2 LT ISZERO PUSH [tag] 128,10,FALSE,FALSE,no_model,300.76,24,31,2195,24,0,0,0,,,,,,TRUE,
5946,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_393_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
5947,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_451_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.13,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
5948,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_36_0_input,DUP1 PUSH 694e80c3 EQ PUSH [tag] 12,10,TRUE,TRUE,model,0.17,4,10,12,4,0,0,0,PUSH 694e80c3 DUP2 EQ PUSH [tag] 12,4,4,10,12,TRUE,
5949,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_BitBase_run_code_of_0_block_84_0_input,PUSH [tag] 125 DUP6 CALLER DUP6 DUP5 SUB PUSH [tag] 116,10,TRUE,TRUE,model,0.3,7,11,20,7,0,0,0,PUSH [tag] 125 DUP6 CALLER DUP6 DUP5 SUB PUSH [tag] 116,7,7,11,20,TRUE,
5950,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_ERC20_run_code_of_0_block_32_0_input,PUSH [tag] 15 PUSH [tag] 48,10,TRUE,TRUE,model,0.14,2,6,6,2,0,0,0,PUSH [tag] 15 PUSH [tag] 48,2,2,6,6,TRUE,
5951,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_278_0_input,RETURNDATASIZE PUSH0 DUP1,10,TRUE,TRUE,model,0.14,3,3,7,3,0,0,0,RETURNDATASIZE PUSH0 DUP1,3,3,3,7,TRUE,
5952,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_ERC20_initial_block_14_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
5953,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_run_code_of_0_block_132_0_input,POP POP PUSH 40 DUP1 MLOAD DUP1 DUP3 ADD SWAP1 SWAP2 MSTORE PUSH 1 DUP2 MSTORE PUSH 3 PUSH fc SHL PUSH 20 DUP3 ADD MSTORE SWAP1,10,TRUE,FALSE,model,170.14,22,27,64,22,0,0,0,POP SWAP1 PUSH 40 DUP1 MLOAD DUP2 DUP2 ADD PUSH 1 SWAP3 DUP3 SWAP6 POP MSTORE MSTORE PUSH 3 PUSH fc SHL DUP3 PUSH 20 ADD MSTORE,22,22,27,64,TRUE,
5954,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_Ownable_run_code_of_0_block_22_0_input,PUSH [tag] 29,10,TRUE,TRUE,model,0.12,1,3,3,1,0,0,0,PUSH [tag] 29,1,1,3,3,TRUE,
5955,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_97_0_input,PUSH [tag] 100,10,TRUE,TRUE,model,0.12,1,3,3,1,0,0,0,PUSH [tag] 100,1,1,3,3,TRUE,
5956,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_initial_block_30_0_input,PUSH0 DUP5 ISZERO PUSH [tag] 54,10,TRUE,TRUE,model,0.18,4,6,11,4,0,0,0,PUSH0 DUP5 ISZERO PUSH [tag] 54,4,4,6,11,TRUE,
5957,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_686_0_input,PUSH [tag] 359 DUP3 PUSH [tag] 901,10,TRUE,TRUE,model,0.15,3,7,9,3,0,0,0,PUSH [tag] 359 DUP3 PUSH [tag] 901,3,3,7,9,TRUE,
5958,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_490_0_input,POP POP POP POP PUSH 40 MLOAD RETURNDATASIZE PUSH 1f NOT PUSH 1f DUP3 ADD AND DUP3 ADD DUP1 PUSH 40,10,FALSE,FALSE,no_model,300.27,17,21,46,17,0,0,0,,,,,,TRUE,
5959,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_74_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
5960,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_ERC20_run_code_of_0_block_11_0_input,DUP1 PUSH 6fdde03 EQ PUSH [tag] 3,10,TRUE,TRUE,model,0.17,4,10,12,4,0,0,0,PUSH 6fdde03 DUP2 EQ PUSH [tag] 3,4,4,10,12,TRUE,
5961,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_188_0_input,ISZERO PUSH [tag] 260,10,TRUE,TRUE,model,0.13,2,4,6,2,0,0,0,ISZERO PUSH [tag] 260,2,2,4,6,TRUE,
5962,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_205_0_input,PUSH0 DUP8 DUP2 MSTORE PUSH a PUSH 20 SWAP1 DUP2 MSTORE PUSH 40 DUP1 DUP4 KECCAK256 CALLER DUP5 MSTORE SWAP1 SWAP2,10,TRUE,TRUE,model,15.52,18,21,79,18,2,2,6,PUSH0 PUSH 40 PUSH 20 DUP10 DUP4 MSTORE DUP2 PUSH a DUP3 MSTORE DUP4 KECCAK256 CALLER DUP5 MSTORE SWAP1,16,16,19,73,TRUE,
5963,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_279_0_input,POP PUSH [tag] 75 PUSH [tag] 304 CALLDATASIZE PUSH 4 PUSH [tag] 137,10,TRUE,TRUE,model,0.23,6,13,16,6,0,0,0,POP PUSH [tag] 75 PUSH [tag] 304 CALLDATASIZE PUSH 4 PUSH [tag] 137,6,6,13,16,TRUE,
5964,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_330_0_input,PUSH [tag] 240 DUP3 DUP3 PUSH 40 MLOAD DUP1 PUSH 20 ADD PUSH 40 MSTORE DUP1 PUSH0 DUP2 MSTORE POP PUSH [tag] 440,10,TRUE,TRUE,model,5.84,16,23,46,16,1,2,2,PUSH 40 DUP3 DUP3 DUP3 MLOAD PUSH [tag] 440 DUP2 PUSH 20 ADD PUSH [tag] 240 SWAP6 MSTORE PUSH0 DUP3 MSTORE,15,15,21,44,TRUE,
5965,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_ERC20_initial_block_44_0_input,DUP5 PUSH [tag] 14,10,TRUE,TRUE,model,0.14,2,4,6,2,0,0,0,DUP5 PUSH [tag] 14,2,2,4,6,TRUE,
5966,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_run_code_of_0_block_18_0_input,DUP1 PUSH 8fe6cae3 EQ PUSH [tag] 18,10,TRUE,TRUE,model,0.16,4,10,12,4,0,0,0,PUSH 8fe6cae3 DUP2 EQ PUSH [tag] 18,4,4,10,12,TRUE,
5967,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_278_0_input,PUSH [tag] 304,10,TRUE,TRUE,model,0.12,1,3,3,1,0,0,0,PUSH [tag] 304,1,1,3,3,TRUE,
5968,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_113_0_input,PUSH0 DUP1 SLOAD PUSH 40 MLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB SWAP1 SWAP2 AND SWAP1 PUSH 8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0 SWAP1 DUP4 SWAP1,10,TRUE,TRUE,model,11.83,18,54,2150,18,5,6,15,PUSH0 DUP1 SLOAD PUSH 1 DUP1 PUSH a0 SHL SUB AND PUSH 8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0 DUP3 PUSH 40 MLOAD,13,13,48,2135,TRUE,
5969,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block_16_0_input,DUP3 MLOAD PUSH 1 PUSH 1 PUSH 40 SHL SUB DUP1 DUP3 GT ISZERO PUSH [tag] 38,10,TRUE,TRUE,model,1.52,12,17,36,12,0,1,0,DUP3 MLOAD PUSH 1 DUP1 PUSH 40 SHL SUB DUP1 DUP3 GT ISZERO PUSH [tag] 38,12,12,16,36,TRUE,
5970,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_286_0_input,POP PUSH 9 SLOAD ISZERO,10,TRUE,TRUE,model,0.15,4,5,2108,4,0,0,0,POP PUSH 9 SLOAD ISZERO,4,4,5,2108,TRUE,
5971,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_237_1_input,PUSH 40 SWAP1 KECCAK256 SLOAD PUSH [tag] 294 SWAP1 PUSH 15180 PUSH [tag] 266,10,TRUE,TRUE,model,0.36,8,16,2148,8,1,1,3,PUSH 40 PUSH [tag] 294 SWAP2 KECCAK256 SLOAD PUSH 15180 PUSH [tag] 266,7,7,15,2145,TRUE,
5972,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_126_0_input,SWAP1 PUSH0 MSTORE PUSH 20 PUSH0 KECCAK256 SWAP1 PUSH 4 MUL ADD PUSH 2 ADD SLOAD PUSH [tag] 193,10,TRUE,TRUE,model,7.11,14,19,2166,14,1,1,2,PUSH 4 MUL PUSH 20 PUSH0 PUSH 2 SWAP4 DUP2 MSTORE KECCAK256 ADD ADD SLOAD PUSH [tag] 193,13,13,18,2164,TRUE,
5973,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_119_0_input,POP PUSH [tag] 47 PUSH [tag] 128,10,TRUE,TRUE,model,0.15,3,7,8,3,0,0,0,POP PUSH [tag] 47 PUSH [tag] 128,3,3,7,8,TRUE,
